location_key,block,street_name,geocode_quality,matched_address,nearest_mrt_station,nearest_mrt_distance_reference_m,mrt_distance_model_eligible,nearest_mrt_distance_m
573B|WOODLANDS DR 16,573B,WOODLANDS DR 16,exact_building,573B WOODLANDS DRIVE 16 WOODLANDS GLEN SINGAPORE 732573,WOODLANDS SOUTH,520.9729041618998,True,520.9729041618998
691C|WOODLANDS DR 73,691C,WOODLANDS DR 73,exact_building,691C WOODLANDS DRIVE 73 ADMIRALTY FLORA SINGAPORE 733691,ADMIRALTY,525.9814416479262,True,525.9814416479262
783C|WOODLANDS RISE,783C,WOODLANDS RISE,exact_building,783C WOODLANDS RISE WOODLANDS PASTURE I SINGAPORE 733783,ADMIRALTY,719.8810347826391,True,719.8810347826391
783D|WOODLANDS RISE,783D,WOODLANDS RISE,exact_building,783D WOODLANDS RISE WOODLANDS PASTURE I SINGAPORE 734783,ADMIRALTY,749.8164115406784,True,749.8164115406784
783B|WOODLANDS RISE,783B,WOODLANDS RISE,exact_building,783B WOODLANDS RISE WOODLANDS PASTURE I SINGAPORE 732783,ADMIRALTY,769.5342906010127,True,769.5342906010127
694A|WOODLANDS DR 62,694A,WOODLANDS DR 62,exact_building,694A WOODLANDS DRIVE 62 ADMIRALTY GROVE SINGAPORE 731694,ADMIRALTY,375.0576729055358,True,375.0576729055358
693B|WOODLANDS AVE 6,693B,WOODLANDS AVE 6,exact_building,693B WOODLANDS AVENUE 6 ADMIRALTY GROVE SINGAPORE 732693,ADMIRALTY,392.09868895601096,True,392.09868895601096
694D|WOODLANDS DR 62,694D,WOODLANDS DR 62,exact_building,694D WOODLANDS DRIVE 62 ADMIRALTY GROVE SINGAPORE 734694,ADMIRALTY,466.5878390118275,True,466.5878390118275
694B|WOODLANDS DR 62,694B,WOODLANDS DR 62,exact_building,694B WOODLANDS DRIVE 62 ADMIRALTY GROVE SINGAPORE 732694,ADMIRALTY,430.4193248890053,True,430.4193248890053
694C|WOODLANDS DR 62,694C,WOODLANDS DR 62,exact_building,694C WOODLANDS DRIVE 62 ADMIRALTY GROVE SINGAPORE 733694,ADMIRALTY,519.5776506417201,True,519.5776506417201
693C|WOODLANDS AVE 6,693C,WOODLANDS AVE 6,exact_building,693C WOODLANDS AVENUE 6 ADMIRALTY GROVE SINGAPORE 733693,ADMIRALTY,435.1352275922526,True,435.1352275922526
672B|YISHUN AVE 4,672B,YISHUN AVE 4,exact_building,672B YISHUN AVENUE 4 VINE GROVE @ YISHUN SINGAPORE 762672,KHATIB,958.5618349546744,True,958.5618349546744
813A|YISHUN RING RD,813A,YISHUN RING RD,exact_building,813A YISHUN RING ROAD KHATIB COURT SINGAPORE 761813,KHATIB,82.35187279161664,True,82.35187279161664
502D|YISHUN ST 51,502D,YISHUN ST 51,exact_building,502D YISHUN STREET 51 PALM BREEZE @ YISHUN SINGAPORE 764502,KHATIB,850.2640544837058,True,850.2640544837058
502C|YISHUN ST 51,502C,YISHUN ST 51,exact_building,502C YISHUN STREET 51 PALM BREEZE @ YISHUN SINGAPORE 763502,KHATIB,927.202812160112,True,927.202812160112
813B|YISHUN RING RD,813B,YISHUN RING RD,exact_building,813B YISHUN RING ROAD KHATIB COURT SINGAPORE 762813,KHATIB,46.46833309350703,True,46.46833309350703
509B|YISHUN AVE 4,509B,YISHUN AVE 4,exact_building,509B YISHUN AVENUE 4 ANGSANA BREEZE @ YISHUN SINGAPORE 762509,KHATIB,879.51386599834,True,879.51386599834
513A|YISHUN ST 51,513A,YISHUN ST 51,exact_building,513A YISHUN STREET 51 SARACA BREEZE @ YISHUN SINGAPORE 761513,KHATIB,1158.3251487472162,True,1158.3251487472162
672C|YISHUN AVE 4,672C,YISHUN AVE 4,exact_building,672C YISHUN AVENUE 4 VINE GROVE @ YISHUN SINGAPORE 763672,KHATIB,1048.5256135336065,True,1048.5256135336065
509A|YISHUN AVE 4,509A,YISHUN AVE 4,exact_building,509A YISHUN AVENUE 4 ANGSANA BREEZE @ YISHUN SINGAPORE 761509,KHATIB,823.2581167419611,True,823.2581167419611
673A|YISHUN AVE 4,673A,YISHUN AVE 4,exact_building,673A YISHUN AVENUE 4 FERN GROVE @ YISHUN SINGAPORE 761673,KHATIB,1003.0361049914136,True,1003.0361049914136
513D|YISHUN ST 51,513D,YISHUN ST 51,exact_building,513D YISHUN STREET 51 SARACA BREEZE @ YISHUN SINGAPORE 764513,KHATIB,1258.328326864326,True,1258.328326864326
513B|YISHUN ST 51,513B,YISHUN ST 51,exact_building,513B YISHUN STREET 51 SARACA BREEZE @ YISHUN SINGAPORE 762513,KHATIB,1182.3581617210812,True,1182.3581617210812
513C|YISHUN ST 51,513C,YISHUN ST 51,exact_building,513C YISHUN STREET 51 SARACA BREEZE @ YISHUN SINGAPORE 763513,KHATIB,1206.4707402351933,True,1206.4707402351933
675D|YISHUN AVE 4,675D,YISHUN AVE 4,exact_building,675D YISHUN AVENUE 4 FERN GROVE @ YISHUN SINGAPORE 764675,KHATIB,1073.2326515963182,True,1073.2326515963182
675C|YISHUN AVE 4,675C,YISHUN AVE 4,exact_building,675C YISHUN AVENUE 4 FERN GROVE @ YISHUN SINGAPORE 763675,KHATIB,1009.9140532893608,True,1009.9140532893608
677B|YISHUN RING RD,677B,YISHUN RING RD,exact_building,677B YISHUN RING ROAD PARK GROVE @ YISHUN SINGAPORE 762677,YISHUN,1147.6518776878024,True,1147.6518776878024
677C|YISHUN RING RD,677C,YISHUN RING RD,exact_building,677C YISHUN RING ROAD PARK GROVE @ YISHUN SINGAPORE 763677,KHATIB,1085.4311080561647,True,1085.4311080561647
675B|YISHUN AVE 4,675B,YISHUN AVE 4,exact_building,675B YISHUN AVENUE 4 FERN GROVE @ YISHUN SINGAPORE 762675,KHATIB,1087.5348137992105,True,1087.5348137992105
674A|YISHUN AVE 4,674A,YISHUN AVE 4,exact_building,674A YISHUN AVENUE 4 FERN GROVE @ YISHUN SINGAPORE 761674,KHATIB,1141.082478722222,True,1141.082478722222
676C|YISHUN RING RD,676C,YISHUN RING RD,exact_building,676C YISHUN RING ROAD PARK GROVE @ YISHUN SINGAPORE 763676,KHATIB,1103.563934420218,True,1103.563934420218
677A|YISHUN RING RD,677A,YISHUN RING RD,exact_building,677A YISHUN RING ROAD PARK GROVE @ YISHUN SINGAPORE 761677,YISHUN,1207.708368107884,True,1207.708368107884
673B|YISHUN AVE 4,673B,YISHUN AVE 4,exact_building,673B YISHUN AVENUE 4 FERN GROVE @ YISHUN SINGAPORE 762673,KHATIB,1040.8083209865963,True,1040.8083209865963
676B|YISHUN RING RD,676B,YISHUN RING RD,exact_building,676B YISHUN RING ROAD PARK GROVE @ YISHUN SINGAPORE 762676,KHATIB,1138.16191738462,True,1138.16191738462
188A|BEDOK NTH ST 4,188A,BEDOK NTH ST 4,exact_building,188A BEDOK NORTH STREET 4 FENGSHAN GREENVILLE SINGAPORE 461188,TANAH MERAH,701.7880778399658,True,701.7880778399658
186B|BEDOK NTH ST 4,186B,BEDOK NTH ST 4,exact_building,186B BEDOK NORTH STREET 4 FENGSHAN GREENVILLE SINGAPORE 462186,TANAH MERAH,635.5307359764635,True,635.5307359764635
187A|BEDOK NTH ST 4,187A,BEDOK NTH ST 4,exact_building,187A BEDOK NORTH STREET 4 FENGSHAN GREENVILLE SINGAPORE 461187,TANAH MERAH,744.9434375060755,True,744.9434375060755
186A|BEDOK NTH ST 4,186A,BEDOK NTH ST 4,exact_building,186A BEDOK NORTH STREET 4 FENGSHAN GREENVILLE SINGAPORE 461186,TANAH MERAH,680.1951106454085,True,680.1951106454085
187B|BEDOK NTH ST 4,187B,BEDOK NTH ST 4,exact_building,187B BEDOK NORTH STREET 4 FENGSHAN GREENVILLE SINGAPORE 462187,TANAH MERAH,727.0811866967481,True,727.0811866967481
188B|BEDOK NTH ST 4,188B,BEDOK NTH ST 4,exact_building,188B BEDOK NORTH STREET 4 FENGSHAN GREENVILLE SINGAPORE 462188,TANAH MERAH,721.6606051687032,True,721.6606051687032
445A|BT BATOK WEST AVE 8,445A,BT BATOK WEST AVE 8,exact_building,445A BUKIT BATOK WEST AVENUE 8 WEST CREST @ BUKIT BATOK SINGAPORE 651445,BUKIT BATOK,1134.63802850599,True,1134.63802850599
443B|BT BATOK WEST AVE 8,443B,BT BATOK WEST AVE 8,exact_building,443B BUKIT BATOK WEST AVENUE 8 WEST RIDGES @ BUKIT BATOK SINGAPORE 652443,BUKIT BATOK,1516.4039941530502,True,1516.4039941530502
449A|BT BATOK WEST AVE 9,449A,BT BATOK WEST AVE 9,exact_building,449A BUKIT BATOK WEST AVENUE 9 WEST VALLEY @ BUKIT BATOK SINGAPORE 651449,BUKIT BATOK,952.6630007744322,True,952.6630007744322
292B|BT BATOK EAST AVE 6,292B,BT BATOK EAST AVE 6,exact_building,292B BUKIT BATOK EAST AVENUE 6 SKYPEAK @ BUKIT BATOK SINGAPORE 652292,BUKIT BATOK,672.6260841831679,True,672.6260841831679
293B|BT BATOK ST 21,293B,BT BATOK ST 21,exact_building,293B BUKIT BATOK STREET 21 SKYPEAK @ BUKIT BATOK SINGAPORE 652293,BUKIT BATOK,613.2257659183052,True,613.2257659183052
448A|BT BATOK WEST AVE 9,448A,BT BATOK WEST AVE 9,exact_building,448A BUKIT BATOK WEST AVENUE 9 WEST VALLEY @ BUKIT BATOK SINGAPORE 651448,BUKIT BATOK,1084.8590875501131,True,1084.8590875501131
440A|BT BATOK WEST AVE 8,440A,BT BATOK WEST AVE 8,exact_building,440A BUKIT BATOK WEST AVENUE 8 WEST RIDGES @ BUKIT BATOK SINGAPORE 651440,BUKIT BATOK,1377.0576912989052,True,1377.0576912989052
448B|BT BATOK WEST AVE 9,448B,BT BATOK WEST AVE 9,exact_building,448B BUKIT BATOK WEST AVENUE 9 WEST VALLEY @ BUKIT BATOK SINGAPORE 652448,BUKIT BATOK,1060.0761931855518,True,1060.0761931855518
440B|BT BATOK WEST AVE 8,440B,BT BATOK WEST AVE 8,exact_building,440B BUKIT BATOK WEST AVENUE 8 WEST RIDGES @ BUKIT BATOK SINGAPORE 652440,BUKIT BATOK,1424.356475713775,True,1424.356475713775
442A|BT BATOK WEST AVE 8,442A,BT BATOK WEST AVE 8,exact_building,442A BUKIT BATOK WEST AVENUE 8 WEST RIDGES @ BUKIT BATOK SINGAPORE 651442,BUKIT BATOK,1467.5557916985051,True,1467.5557916985051
377|BT BATOK ST 31,377,BT BATOK ST 31,exact_building,377 BUKIT BATOK STREET 31 BUKIT GOMBAK VISTA SINGAPORE 650377,BUKIT GOMBAK,164.51949638782105,True,164.51949638782105
451B|BT BATOK WEST AVE 6,451B,BT BATOK WEST AVE 6,exact_building,451B BUKIT BATOK WEST AVENUE 6 WEST TERRA @ BUKIT BATOK SINGAPORE 652451,BUKIT BATOK,779.2170674863767,True,779.2170674863767
441C|BT BATOK WEST AVE 8,441C,BT BATOK WEST AVE 8,exact_building,441C BUKIT BATOK WEST AVENUE 8 WEST RIDGES @ BUKIT BATOK SINGAPORE 653441,BUKIT BATOK,1401.5919889025724,True,1401.5919889025724
450B|BT BATOK WEST AVE 6,450B,BT BATOK WEST AVE 6,exact_building,450B BUKIT BATOK WEST AVENUE 6 WEST TERRA @ BUKIT BATOK SINGAPORE 652450,BUKIT BATOK,675.266773375662,True,675.266773375662
441B|BT BATOK WEST AVE 8,441B,BT BATOK WEST AVE 8,exact_building,441B BUKIT BATOK WEST AVENUE 8 WEST RIDGES @ BUKIT BATOK SINGAPORE 652441,BUKIT BATOK,1440.366448281856,True,1440.366448281856
442C|BT BATOK WEST AVE 8,442C,BT BATOK WEST AVE 8,exact_building,442C BUKIT BATOK WEST AVENUE 8 WEST RIDGES @ BUKIT BATOK SINGAPORE 653442,BUKIT GOMBAK,1543.9423022451858,True,1543.9423022451858
443A|BT BATOK WEST AVE 8,443A,BT BATOK WEST AVE 8,exact_building,443A BUKIT BATOK WEST AVENUE 8 WEST RIDGES @ BUKIT BATOK SINGAPORE 651443,BUKIT BATOK,1545.747979294248,True,1545.747979294248
442B|BT BATOK WEST AVE 8,442B,BT BATOK WEST AVE 8,exact_building,442B BUKIT BATOK WEST AVENUE 8 WEST RIDGES @ BUKIT BATOK SINGAPORE 652442,BUKIT GOMBAK,1521.9833911588917,True,1521.9833911588917
450D|BT BATOK WEST AVE 6,450D,BT BATOK WEST AVE 6,exact_building,450D BUKIT BATOK WEST AVENUE 6 WEST TERRA @ BUKIT BATOK SINGAPORE 654450,BUKIT BATOK,734.0850157953721,True,734.0850157953721
453A|BT BATOK WEST AVE 6,453A,BT BATOK WEST AVE 6,exact_building,453A BUKIT BATOK WEST AVENUE 6 WEST TERRA @ BUKIT BATOK SINGAPORE 651453,BUKIT BATOK,876.0942644943883,True,876.0942644943883
450C|BT BATOK WEST AVE 6,450C,BT BATOK WEST AVE 6,exact_building,450C BUKIT BATOK WEST AVENUE 6 WEST TERRA @ BUKIT BATOK SINGAPORE 653450,BUKIT BATOK,712.135267241809,True,712.135267241809
452A|BT BATOK WEST AVE 6,452A,BT BATOK WEST AVE 6,exact_building,452A BUKIT BATOK WEST AVENUE 6 WEST TERRA @ BUKIT BATOK SINGAPORE 651452,BUKIT BATOK,867.4863438529703,True,867.4863438529703
453B|BT BATOK WEST AVE 6,453B,BT BATOK WEST AVE 6,exact_building,453B BUKIT BATOK WEST AVENUE 6 WEST TERRA @ BUKIT BATOK SINGAPORE 652453,BUKIT BATOK,820.120971761636,True,820.120971761636
451A|BT BATOK WEST AVE 6,451A,BT BATOK WEST AVE 6,exact_building,451A BUKIT BATOK WEST AVENUE 6 WEST TERRA @ BUKIT BATOK SINGAPORE 651451,BUKIT BATOK,855.0531587025574,True,855.0531587025574
441A|BT BATOK WEST AVE 8,441A,BT BATOK WEST AVE 8,exact_building,441A BUKIT BATOK WEST AVENUE 8 WEST RIDGES @ BUKIT BATOK SINGAPORE 651441,BUKIT BATOK,1402.8144905150923,True,1402.8144905150923
461A|BT BATOK WEST AVE 8,461A,BT BATOK WEST AVE 8,exact_building,461A BUKIT BATOK WEST AVENUE 8 WEST ROCK @ BUKIT BATOK SINGAPORE 651461,BUKIT BATOK,1243.2912886283457,True,1243.2912886283457
461D|BT BATOK WEST AVE 8,461D,BT BATOK WEST AVE 8,exact_building,461D BUKIT BATOK WEST AVENUE 8 WEST ROCK @ BUKIT BATOK SINGAPORE 654461,BUKIT BATOK,1181.0981139247276,True,1181.0981139247276
461C|BT BATOK WEST AVE 8,461C,BT BATOK WEST AVE 8,exact_building,461C BUKIT BATOK WEST AVENUE 8 WEST ROCK @ BUKIT BATOK SINGAPORE 653461,BUKIT BATOK,1171.8832995341672,True,1171.8832995341672
435C|BT BATOK WEST AVE 5,435C,BT BATOK WEST AVE 5,exact_building,435C BUKIT BATOK WEST AVENUE 5 WEST EDGE @ BUKIT BATOK SINGAPORE 653435,BUKIT GOMBAK,1333.6783827619424,True,1333.6783827619424
461B|BT BATOK WEST AVE 8,461B,BT BATOK WEST AVE 8,exact_building,461B BUKIT BATOK WEST AVENUE 8 WEST ROCK @ BUKIT BATOK SINGAPORE 652461,BUKIT BATOK,1239.134028809793,True,1239.134028809793
436A|BT BATOK WEST AVE 5,436A,BT BATOK WEST AVE 5,exact_building,436A BUKIT BATOK WEST AVENUE 5 WEST EDGE @ BUKIT BATOK SINGAPORE 651436,BUKIT GOMBAK,1306.0035105139657,True,1306.0035105139657
435B|BT BATOK WEST AVE 5,435B,BT BATOK WEST AVE 5,exact_building,435B BUKIT BATOK WEST AVENUE 5 WEST EDGE @ BUKIT BATOK SINGAPORE 652435,BUKIT GOMBAK,1258.8612997849084,True,1258.8612997849084
90A|TELOK BLANGAH ST 31,90A,TELOK BLANGAH ST 31,exact_building,90A TELOK BLANGAH STREET 31 TELOK BLANGAH PARCVIEW SINGAPORE 101090,LABRADOR PARK,817.9067899695674,True,817.9067899695674
93B|TELOK BLANGAH ST 31,93B,TELOK BLANGAH ST 31,exact_building,93B TELOK BLANGAH STREET 31 TELOK BLANGAH PARCVIEW SINGAPORE 102093,TELOK BLANGAH,557.3667594727505,True,557.3667594727505
92B|TELOK BLANGAH ST 31,92B,TELOK BLANGAH ST 31,exact_building,92B TELOK BLANGAH STREET 31 TELOK BLANGAH PARCVIEW SINGAPORE 102092,TELOK BLANGAH,639.9631673835764,True,639.9631673835764
997C|BUANGKOK CRES,997C,BUANGKOK CRES,exact_building,997C BUANGKOK CRESCENT BUANGKOK EDGEVIEW SINGAPORE 534997,BUANGKOK,1277.6320087828087,True,1277.6320087828087
997A|BUANGKOK CRES,997A,BUANGKOK CRES,exact_building,997A BUANGKOK CRESCENT BUANGKOK EDGEVIEW SINGAPORE 531997,BUANGKOK,1315.1587699402085,True,1315.1587699402085
997B|BUANGKOK CRES,997B,BUANGKOK CRES,exact_building,997B BUANGKOK CRESCENT BUANGKOK EDGEVIEW SINGAPORE 532997,BUANGKOK,1307.7029656537718,True,1307.7029656537718
992B|BUANGKOK LINK,992B,BUANGKOK LINK,exact_building,992B BUANGKOK LINK BUANGKOK SQUARE SINGAPORE 532992,BUANGKOK,1247.14693668687,True,1247.14693668687
998B|BUANGKOK CRES,998B,BUANGKOK CRES,exact_building,998B BUANGKOK CRESCENT BUANGKOK PARKVISTA SINGAPORE 532998,BUANGKOK,1378.252011896119,True,1378.252011896119
992A|BUANGKOK LINK,992A,BUANGKOK LINK,exact_building,992A BUANGKOK LINK BUANGKOK SQUARE SINGAPORE 531992,BUANGKOK,1211.8055273377015,True,1211.8055273377015
991A|BUANGKOK LINK,991A,BUANGKOK LINK,exact_building,991A BUANGKOK LINK BUANGKOK SQUARE SINGAPORE 531991,BUANGKOK,1188.9759961429431,True,1188.9759961429431
991B|BUANGKOK LINK,991B,BUANGKOK LINK,exact_building,991B BUANGKOK LINK BUANGKOK SQUARE SINGAPORE 532991,BUANGKOK,1157.5820235584956,True,1157.5820235584956
996A|BUANGKOK CRES,996A,BUANGKOK CRES,exact_building,996A BUANGKOK CRESCENT BUANGKOK TROPICA SINGAPORE 531996,BUANGKOK,1298.5075236558123,True,1298.5075236558123
996B|BUANGKOK CRES,996B,BUANGKOK CRES,exact_building,996B BUANGKOK CRESCENT BUANGKOK TROPICA SINGAPORE 532996,BUANGKOK,1241.026399677838,True,1241.026399677838
998A|BUANGKOK CRES,998A,BUANGKOK CRES,exact_building,998A BUANGKOK CRESCENT BUANGKOK PARKVISTA SINGAPORE 531998,BUANGKOK,1413.589920333006,True,1413.589920333006
995A|BUANGKOK CRES,995A,BUANGKOK CRES,exact_building,995A BUANGKOK CRESCENT BUANGKOK TROPICA SINGAPORE 531995,BUANGKOK,1215.803952784664,True,1215.803952784664
996C|BUANGKOK CRES,996C,BUANGKOK CRES,exact_building,996C BUANGKOK CRESCENT BUANGKOK TROPICA SINGAPORE 536996,BUANGKOK,1187.3271497578748,True,1187.3271497578748
995C|BUANGKOK CRES,995C,BUANGKOK CRES,exact_building,995C BUANGKOK CRESCENT BUANGKOK TROPICA SINGAPORE 536995,BUANGKOK,1144.5909282280936,True,1144.5909282280936
995B|BUANGKOK CRES,995B,BUANGKOK CRES,exact_building,995B BUANGKOK CRESCENT BUANGKOK TROPICA SINGAPORE 532995,BUANGKOK,1165.0646034675844,True,1165.0646034675844
999B|BUANGKOK CRES,999B,BUANGKOK CRES,exact_building,999B BUANGKOK CRESCENT BUANGKOK PARKVISTA SINGAPORE 532999,BUANGKOK,1372.4775489927458,True,1372.4775489927458
140B|CORPORATION DR,140B,CORPORATION DR,exact_building,140B CORPORATION DRIVE YUNG HO SPRING I SINGAPORE 612140,LAKESIDE,1889.2651598369453,True,1889.2651598369453
140A|CORPORATION DR,140A,CORPORATION DR,exact_building,140A CORPORATION DRIVE YUNG HO SPRING I SINGAPORE 611140,LAKESIDE,1873.1186692189983,True,1873.1186692189983
150A|CORPORATION DR,150A,CORPORATION DR,exact_building,150A CORPORATION DRIVE YUNG HO SPRING II SINGAPORE 611150,LAKESIDE,1925.3142640682024,True,1925.3142640682024
140D|CORPORATION DR,140D,CORPORATION DR,exact_building,140D CORPORATION DRIVE YUNG HO SPRING I SINGAPORE 614140,CHINESE GARDEN,1833.891799157322,True,1833.891799157322
140C|CORPORATION DR,140C,CORPORATION DR,exact_building,140C CORPORATION DRIVE YUNG HO SPRING I SINGAPORE 613140,CHINESE GARDEN,1859.045330106957,True,1859.045330106957
232C|SUMANG LANE,232C,SUMANG LANE,exact_building,232C SUMANG LANE MATILDA COURT SINGAPORE 823232,SENGKANG,1241.3432305950348,True,1241.3432305950348
233A|SUMANG LANE,233A,SUMANG LANE,exact_building,233A SUMANG LANE MATILDA COURT SINGAPORE 821233,SENGKANG,1186.7738371805892,True,1186.7738371805892
220C|SUMANG LANE,220C,SUMANG LANE,exact_building,220C SUMANG LANE MATILDA EDGE SINGAPORE 823220,PUNGGOL,814.135066087829,True,814.135066087829
658A|PUNGGOL EAST,658A,PUNGGOL EAST,exact_building,658A PUNGGOL EAST WATERWAY SUNRAY SINGAPORE 821658,PUNGGOL,1983.263546928394,True,1983.263546928394
659C|PUNGGOL EAST,659C,PUNGGOL EAST,exact_building,659C PUNGGOL EAST WATERWAY SUNRAY SINGAPORE 823659,PUNGGOL,1889.5914850064537,True,1889.5914850064537
221B|SUMANG LANE,221B,SUMANG LANE,exact_building,221B SUMANG LANE MATILDA EDGE SINGAPORE 822221,PUNGGOL,937.23852006265,True,937.23852006265
233C|SUMANG LANE,233C,SUMANG LANE,exact_building,233C SUMANG LANE MATILDA COURT SINGAPORE 823233,SENGKANG,1162.9864988834506,True,1162.9864988834506
658C|PUNGGOL EAST,658C,PUNGGOL EAST,exact_building,658C PUNGGOL EAST WATERWAY SUNRAY SINGAPORE 823658,PUNGGOL,1857.108485640652,True,1857.108485640652
232B|SUMANG LANE,232B,SUMANG LANE,exact_building,232B SUMANG LANE MATILDA COURT SINGAPORE 822232,SENGKANG,1239.3297052564062,True,1239.3297052564062
326C|SUMANG WALK,326C,SUMANG WALK,exact_building,326C SUMANG WALK PUNGGOL VUE SINGAPORE 823326,PUNGGOL,820.4424846004028,True,820.4424846004028
322C|SUMANG WALK,322C,SUMANG WALK,exact_building,322C SUMANG WALK PUNGGOL BAYVIEW SINGAPORE 823322,PUNGGOL,858.2835532385099,True,858.2835532385099
658B|PUNGGOL EAST,658B,PUNGGOL EAST,exact_building,658B PUNGGOL EAST WATERWAY SUNRAY SINGAPORE 822658,PUNGGOL,1910.4373609423092,True,1910.4373609423092
322B|SUMANG WALK,322B,SUMANG WALK,exact_building,322B SUMANG WALK PUNGGOL BAYVIEW SINGAPORE 822322,PUNGGOL,864.5070508685304,True,864.5070508685304
322A|SUMANG WALK,322A,SUMANG WALK,exact_building,322A SUMANG WALK PUNGGOL BAYVIEW SINGAPORE 821322,PUNGGOL,892.7224288075954,True,892.7224288075954
322D|SUMANG WALK,322D,SUMANG WALK,exact_building,322D SUMANG WALK PUNGGOL BAYVIEW SINGAPORE 824322,PUNGGOL,840.6291443131398,True,840.6291443131398
325A|SUMANG WALK,325A,SUMANG WALK,exact_building,325A SUMANG WALK PUNGGOL BAYVIEW SINGAPORE 821325,PUNGGOL,1029.2571473926662,True,1029.2571473926662
323D|SUMANG WALK,323D,SUMANG WALK,exact_building,323D SUMANG WALK PUNGGOL BAYVIEW SINGAPORE 824323,PUNGGOL,933.069488869494,True,933.069488869494
323B|SUMANG WALK,323B,SUMANG WALK,exact_building,323B SUMANG WALK PUNGGOL BAYVIEW SINGAPORE 822323,PUNGGOL,901.7406298323488,True,901.7406298323488
325B|SUMANG WALK,325B,SUMANG WALK,exact_building,325B SUMANG WALK PUNGGOL BAYVIEW SINGAPORE 822325,PUNGGOL,992.8017604766897,True,992.8017604766897
323C|SUMANG WALK,323C,SUMANG WALK,exact_building,323C SUMANG WALK PUNGGOL BAYVIEW SINGAPORE 823323,PUNGGOL,968.144644779178,True,968.144644779178
53|STRATHMORE AVE,53,STRATHMORE AVE,exact_building,53 STRATHMORE AVENUE FORFAR HEIGHTS SINGAPORE 140053,QUEENSTOWN,293.35943174821045,True,293.35943174821045
363A|SEMBAWANG CRES,363A,SEMBAWANG CRES,exact_building,363A SEMBAWANG CRESCENT SUN NATURA SINGAPORE 751363,SEMBAWANG,699.0894865035904,True,699.0894865035904
365A|SEMBAWANG CRES,365A,SEMBAWANG CRES,exact_building,365A SEMBAWANG CRESCENT SUN BREEZE SINGAPORE 751365,SEMBAWANG,607.6387539605059,True,607.6387539605059
365B|SEMBAWANG CRES,365B,SEMBAWANG CRES,exact_building,365B SEMBAWANG CRESCENT SUN BREEZE SINGAPORE 752365,SEMBAWANG,598.6462057116578,True,598.6462057116578
362C|SEMBAWANG CRES,362C,SEMBAWANG CRES,exact_building,362C SEMBAWANG CRESCENT SUN NATURA SINGAPORE 753362,SEMBAWANG,765.6293906774695,True,765.6293906774695
363B|SEMBAWANG CRES,363B,SEMBAWANG CRES,exact_building,363B SEMBAWANG CRESCENT SUN NATURA SINGAPORE 752363,SEMBAWANG,761.4972390605699,True,761.4972390605699
366A|SEMBAWANG CRES,366A,SEMBAWANG CRES,exact_building,366A SEMBAWANG CRESCENT SUN BREEZE SINGAPORE 751366,SEMBAWANG,680.6925926182091,True,680.6925926182091
365C|SEMBAWANG CRES,365C,SEMBAWANG CRES,exact_building,365C SEMBAWANG CRESCENT SUN BREEZE SINGAPORE 753365,SEMBAWANG,673.7822101821392,True,673.7822101821392
362B|SEMBAWANG CRES,362B,SEMBAWANG CRES,exact_building,362B SEMBAWANG CRESCENT SUN NATURA SINGAPORE 752362,SEMBAWANG,735.598422488031,True,735.598422488031
362A|SEMBAWANG CRES,362A,SEMBAWANG CRES,exact_building,362A SEMBAWANG CRESCENT SUN NATURA SINGAPORE 751362,SEMBAWANG,666.1347354362214,True,666.1347354362214
366B|SEMBAWANG CRES,366B,SEMBAWANG CRES,exact_building,366B SEMBAWANG CRESCENT SUN BREEZE SINGAPORE 752366,SEMBAWANG,686.9775210847226,True,686.9775210847226
351D|ANCHORVALE RD,351D,ANCHORVALE RD,exact_building,351D ANCHORVALE ROAD ANCHORVALE FIELDS SINGAPORE 544351,SENGKANG,1021.3318627482664,True,1021.3318627482664
351B|ANCHORVALE RD,351B,ANCHORVALE RD,exact_building,351B ANCHORVALE ROAD ANCHORVALE FIELDS SINGAPORE 542351,SENGKANG,974.0512586840088,True,974.0512586840088
351A|ANCHORVALE RD,351A,ANCHORVALE RD,exact_building,351A ANCHORVALE ROAD ANCHORVALE FIELDS SINGAPORE 541351,SENGKANG,1015.2049919851312,True,1015.2049919851312
351C|ANCHORVALE RD,351C,ANCHORVALE RD,exact_building,351C ANCHORVALE ROAD ANCHORVALE FIELDS SINGAPORE 543351,SENGKANG,969.0430725346516,True,969.0430725346516
494G|TAMPINES ST 45,494G,TAMPINES ST 45,exact_building,494G TAMPINES STREET 45 TAMPINES GREENEDGE SINGAPORE 527494,TAMPINES EAST,685.9630287178411,True,685.9630287178411
494H|TAMPINES ST 45,494H,TAMPINES ST 45,exact_building,494H TAMPINES STREET 45 TAMPINES GREENEDGE SINGAPORE 528494,TAMPINES EAST,750.7843255965114,True,750.7843255965114
494J|TAMPINES ST 45,494J,TAMPINES ST 45,exact_building,494J TAMPINES STREET 45 TAMPINES GREENEDGE SINGAPORE 529494,TAMPINES EAST,785.1616477307537,True,785.1616477307537
606B|TAMPINES ST 61,606B,TAMPINES ST 61,exact_building,606B TAMPINES STREET 61 TAMPINES GREENRIDGES SINGAPORE 522606,TAMPINES,924.9967890774476,True,924.9967890774476
605B|TAMPINES ST 61,605B,TAMPINES ST 61,exact_building,605B TAMPINES STREET 61 TAMPINES GREENRIDGES SINGAPORE 522605,TAMPINES,1101.8486137367663,True,1101.8486137367663
